time,iteration,x,y,roll,pitch,yaw
5.448849201202392578e-01,5.700000000000000000e+01,6.199999999999999956e-02,2.000000000000000042e-02,-1.148779085929989112e-02,-6.540591779949379847e-02,5.606232857171918570e-03
5.469009876251220703e-01,5.800000000000000000e+01,6.300000000000000044e-02,2.000000000000000042e-02,-1.194678830445566019e-02,-6.626480064911860479e-02,5.576638796306337791e-03
5.469009876251220703e-01,5.900000000000000000e+01,6.300000000000000044e-02,2.000000000000000042e-02,-1.194678830445566019e-02,-6.626480064911860479e-02,5.576638796306337791e-03
5.773470401763916016e-01,6.000000000000000000e+01,8.000000000000000167e-02,2.100000000000000130e-02,-1.731090200997984657e-04,-9.498270947074911874e-02,1.545169740117801347e-04
5.798580646514892578e-01,6.100000000000000000e+01,8.200000000000000344e-02,2.100000000000000130e-02,8.062899797905742670e-04,-9.734832293653268576e-02,-3.084679885986070427e-04
6.095280647277832031e-01,6.200000000000000000e+01,8.999999999999999667e-02,2.599999999999999881e-02,-4.642189114745264196e-03,-1.037632550795904302e-01,4.595585846322433805e-04
6.095280647277832031e-01,6.300000000000000000e+01,8.999999999999999667e-02,2.599999999999999881e-02,-4.642189114745264196e-03,-1.037632550795904302e-01,4.595585846322433805e-04
6.117639541625976562e-01,6.400000000000000000e+01,9.099999999999999756e-02,2.599999999999999881e-02,-5.053125853659229567e-03,-1.042465050137658250e-01,5.188803611347726861e-04
6.413309574127197266e-01,6.500000000000000000e+01,1.029999999999999943e-01,2.800000000000000058e-02,-5.026357194223552566e-03,-1.138956597159680173e-01,-1.295822677222962464e-03
6.413309574127197266e-01,6.600000000000000000e+01,1.029999999999999943e-01,2.800000000000000058e-02,-5.026357194223552566e-03,-1.138956597159680173e-01,-1.295822677222962464e-03
6.413309574127197266e-01,6.700000000000000000e+01,1.029999999999999943e-01,2.800000000000000058e-02,-5.026357194223552566e-03,-1.138956597159680173e-01,-1.295822677222962464e-03
6.413309574127197266e-01,6.800000000000000000e+01,1.029999999999999943e-01,2.800000000000000058e-02,-5.026357194223552566e-03,-1.138956597159680173e-01,-1.295822677222962464e-03
6.435251235961914062e-01,6.900000000000000000e+01,1.039999999999999952e-01,2.900000000000000147e-02,-5.023666980749787354e-03,-1.146117212233035559e-01,-1.430581189737832864e-03
6.435251235961914062e-01,7.000000000000000000e+01,1.039999999999999952e-01,2.900000000000000147e-02,-5.023666980749787354e-03,-1.146117212233035559e-01,-1.430581189737832864e-03
6.724720001220703125e-01,7.100000000000000000e+01,1.150000000000000050e-01,3.200000000000000067e-02,6.791453426547807738e-03,-1.314061722644029595e-01,-1.007059627093075636e-02
6.724720001220703125e-01,7.200000000000000000e+01,1.150000000000000050e-01,3.200000000000000067e-02,6.791453426547807738e-03,-1.314061722644029595e-01,-1.007059627093075636e-02
7.046599388122558594e-01,7.300000000000000000e+01,1.270000000000000018e-01,3.599999999999999728e-02,1.129949344017961224e-02,-1.457600781960217973e-01,-1.498870644180504662e-02
7.046599388122558594e-01,7.400000000000000000e+01,1.270000000000000018e-01,3.599999999999999728e-02,1.129949344017961224e-02,-1.457600781960217973e-01,-1.498870644180504662e-02
7.046599388122558594e-01,7.500000000000000000e+01,1.270000000000000018e-01,3.599999999999999728e-02,1.129949344017961224e-02,-1.457600781960217973e-01,-1.498870644180504662e-02
7.367451190948486328e-01,7.600000000000000000e+01,1.409999999999999865e-01,4.000000000000000083e-02,1.008350968817151548e-02,-1.575545978695410687e-01,-1.901582162983912055e-02
7.367451190948486328e-01,7.700000000000000000e+01,1.409999999999999865e-01,4.000000000000000083e-02,1.008350968817151548e-02,-1.575545978695410687e-01,-1.901582162983912055e-02
7.367451190948486328e-01,7.800000000000000000e+01,1.409999999999999865e-01,4.000000000000000083e-02,1.008350968817151548e-02,-1.575545978695410687e-01,-1.901582162983912055e-02
7.391390800476074219e-01,7.900000000000000000e+01,1.419999999999999873e-01,4.000000000000000083e-02,9.964570472332104703e-03,-1.584220440428874832e-01,-1.931269595063535988e-02
7.689180374145507812e-01,8.000000000000000000e+01,1.549999999999999989e-01,4.200000000000000261e-02,1.910380774455475161e-02,-1.754088296198996200e-01,-2.436597464156363760e-02
8.037180900573730469e-01,8.100000000000000000e+01,1.690000000000000113e-01,4.599999999999999922e-02,8.780907699561227645e-03,-1.885223781664086273e-01,-2.303203935202273456e-02
8.037180900573730469e-01,8.200000000000000000e+01,1.690000000000000113e-01,4.599999999999999922e-02,8.780907699561227645e-03,-1.885223781664086273e-01,-2.303203935202273456e-02
8.037180900573730469e-01,8.300000000000000000e+01,1.690000000000000113e-01,4.599999999999999922e-02,8.780907699561227645e-03,-1.885223781664086273e-01,-2.303203935202273456e-02
8.057770729064941406e-01,8.400000000000000000e+01,1.700000000000000122e-01,4.599999999999999922e-02,8.045526311130604680e-03,-1.892583714800726014e-01,-2.290556164207000270e-02
8.351120948791503906e-01,8.500000000000000000e+01,1.839999999999999969e-01,4.900000000000000189e-02,3.221013103232922212e-03,-2.089156226036943953e-01,-2.461558784025628249e-02
8.351120948791503906e-01,8.600000000000000000e+01,1.839999999999999969e-01,4.900000000000000189e-02,3.221013103232922212e-03,-2.089156226036943953e-01,-2.461558784025628249e-02
8.351120948791503906e-01,8.700000000000000000e+01,1.839999999999999969e-01,4.900000000000000189e-02,3.221013103232922212e-03,-2.089156226036943953e-01,-2.461558784025628249e-02
8.351120948791503906e-01,8.800000000000000000e+01,1.839999999999999969e-01,4.900000000000000189e-02,3.221013103232922212e-03,-2.089156226036943953e-01,-2.461558784025628249e-02
8.351120948791503906e-01,8.900000000000000000e+01,1.839999999999999969e-01,4.900000000000000189e-02,3.221013103232922212e-03,-2.089156226036943953e-01,-2.461558784025628249e-02
8.373579978942871094e-01,9.000000000000000000e+01,1.849999999999999978e-01,5.000000000000000278e-02,2.852242706887670419e-03,-2.104209204004099942e-01,-2.474280213918485585e-02
8.373579978942871094e-01,9.100000000000000000e+01,1.849999999999999978e-01,5.000000000000000278e-02,2.852242706887670419e-03,-2.104209204004099942e-01,-2.474280213918485585e-02
9.013481140136718750e-01,9.200000000000000000e+01,1.990000000000000102e-01,5.899999999999999689e-02,1.576126133387225139e-02,-2.243251998874469799e-01,-2.939388013924155302e-02
9.013481140136718750e-01,9.300000000000000000e+01,1.990000000000000102e-01,5.899999999999999689e-02,1.576126133387225139e-02,-2.243251998874469799e-01,-2.939388013924155302e-02
9.013481140136718750e-01,9.400000000000000000e+01,1.990000000000000102e-01,5.899999999999999689e-02,1.576126133387225139e-02,-2.243251998874469799e-01,-2.939388013924155302e-02
9.327380657196044922e-01,9.500000000000000000e+01,2.149999999999999967e-01,6.300000000000000044e-02,1.594117570236404033e-02,-2.377618058946846247e-01,-3.383880238240966759e-02
9.327380657196044922e-01,9.600000000000000000e+01,2.149999999999999967e-01,6.300000000000000044e-02,1.594117570236404033e-02,-2.377618058946846247e-01,-3.383880238240966759e-02
9.347739219665527344e-01,9.700000000000000000e+01,2.159999999999999976e-01,6.300000000000000044e-02,1.594126406959536085e-02,-2.386476732870294049e-01,-3.414835218020632890e-02
9.640729427337646484e-01,9.800000000000000000e+01,2.280000000000000082e-01,6.700000000000000400e-02,2.082499278896217387e-02,-2.544939516685711389e-01,-3.713767871077924138e-02
9.640729427337646484e-01,9.900000000000000000e+01,2.280000000000000082e-01,6.700000000000000400e-02,2.082499278896217387e-02,-2.544939516685711389e-01,-3.713767871077924138e-02
9.662570953369140625e-01,1.000000000000000000e+02,2.290000000000000091e-01,6.800000000000000488e-02,2.119182109478898526e-02,-2.556746715685004334e-01,-3.736421708702730715e-02
9.957129955291748047e-01,1.010000000000000000e+02,2.449999999999999956e-01,7.000000000000000666e-02,2.442673573894087527e-02,-2.772089292861696919e-01,-4.372094956311413372e-02
9.957129955291748047e-01,1.020000000000000000e+02,2.449999999999999956e-01,7.000000000000000666e-02,2.442673573894087527e-02,-2.772089292861696919e-01,-4.372094956311413372e-02
9.980001449584960938e-01,1.030000000000000000e+02,2.459999999999999964e-01,7.000000000000000666e-02,2.468469414419282790e-02,-2.788801502660541720e-01,-4.421917480951132601e-02
1.030792951583862305e+00,1.040000000000000000e+02,2.580000000000000071e-01,7.499999999999999722e-02,2.430658318452860386e-02,-2.927194438294539736e-01,-4.895049283233374876e-02
1.030792951583862305e+00,1.050000000000000000e+02,2.580000000000000071e-01,7.499999999999999722e-02,2.430658318452860386e-02,-2.927194438294539736e-01,-4.895049283233374876e-02
1.033010005950927734e+00,1.060000000000000000e+02,2.590000000000000080e-01,7.499999999999999722e-02,2.428343206943320287e-02,-2.936551497667875821e-01,-4.927087859432964512e-02
1.062331914901733398e+00,1.070000000000000000e+02,2.720000000000000195e-01,7.900000000000000078e-02,2.341739703163324068e-02,-3.025541086421286163e-01,-5.099006566357695835e-02
1.062331914901733398e+00,1.080000000000000000e+02,2.720000000000000195e-01,7.900000000000000078e-02,2.341739703163324068e-02,-3.025541086421286163e-01,-5.099006566357695835e-02
1.062331914901733398e+00,1.090000000000000000e+02,2.720000000000000195e-01,7.900000000000000078e-02,2.341739703163324068e-02,-3.025541086421286163e-01,-5.099006566357695835e-02
1.064661979675292969e+00,1.100000000000000000e+02,2.730000000000000204e-01,7.900000000000000078e-02,2.334916227123031568e-02,-3.032613250583774955e-01,-5.112653867855557893e-02
1.093948125839233398e+00,1.110000000000000000e+02,2.889999999999999791e-01,8.200000000000000344e-02,1.565386141738629375e-02,-3.247606035397469504e-01,-5.100379119763327751e-02
1.093948125839233398e+00,1.120000000000000000e+02,2.889999999999999791e-01,8.200000000000000344e-02,1.565386141738629375e-02,-3.247606035397469504e-01,-5.100379119763327751e-02
1.093948125839233398e+00,1.130000000000000000e+02,2.889999999999999791e-01,8.200000000000000344e-02,1.565386141738629375e-02,-3.247606035397469504e-01,-5.100379119763327751e-02
1.096127033233642578e+00,1.140000000000000000e+02,2.899999999999999800e-01,8.200000000000000344e-02,1.507900419838811498e-02,-3.263601171712422477e-01,-5.098764259452437386e-02
1.126363992691040039e+00,1.150000000000000000e+02,3.069999999999999951e-01,8.400000000000000522e-02,2.167273895029569672e-02,-3.453704897339165969e-01,-5.704879952399945914e-02
1.129158020019531250e+00,1.160000000000000000e+02,3.089999999999999969e-01,8.400000000000000522e-02,2.229047492801966915e-02,-3.471252088984248529e-01,-5.761768330756982665e-02
1.159811973571777344e+00,1.170000000000000000e+02,3.230000000000000093e-01,8.799999999999999489e-02,2.373621151953195924e-02,-3.614774033634420292e-01,-5.841543867424078829e-02
1.159811973571777344e+00,1.180000000000000000e+02,3.230000000000000093e-01,8.799999999999999489e-02,2.373621151953195924e-02,-3.614774033634420292e-01,-5.841543867424078829e-02
1.159811973571777344e+00,1.190000000000000000e+02,3.230000000000000093e-01,8.799999999999999489e-02,2.373621151953195924e-02,-3.614774033634420292e-01,-5.841543867424078829e-02
1.159811973571777344e+00,1.200000000000000000e+02,3.230000000000000093e-01,8.799999999999999489e-02,2.373621151953195924e-02,-3.614774033634420292e-01,-5.841543867424078829e-02
1.162920951843261719e+00,1.210000000000000000e+02,3.240000000000000102e-01,8.899999999999999578e-02,2.388396149529378384e-02,-3.629329672801888118e-01,-5.849782911580961309e-02
1.193486928939819336e+00,1.220000000000000000e+02,3.360000000000000209e-01,9.500000000000000111e-02,2.499081245758055791e-02,-3.682531612187885939e-01,-5.707222781733430755e-02
1.226372957229614258e+00,1.230000000000000000e+02,3.549999999999999822e-01,9.600000000000000200e-02,3.060076776683166855e-02,-3.937862623878702339e-01,-6.230439956397314932e-02
1.226372957229614258e+00,1.240000000000000000e+02,3.549999999999999822e-01,9.600000000000000200e-02,3.060076776683166855e-02,-3.937862623878702339e-01,-6.230439956397314932e-02
1.226372957229614258e+00,1.250000000000000000e+02,3.549999999999999822e-01,9.600000000000000200e-02,3.060076776683166855e-02,-3.937862623878702339e-01,-6.230439956397314932e-02
1.226372957229614258e+00,1.260000000000000000e+02,3.549999999999999822e-01,9.600000000000000200e-02,3.060076776683166855e-02,-3.937862623878702339e-01,-6.230439956397314932e-02
1.228790998458862305e+00,1.270000000000000000e+02,3.559999999999999831e-01,9.600000000000000200e-02,3.104937043495434312e-02,-3.957851585563342267e-01,-6.273984870103105349e-02
1.260152101516723633e+00,1.280000000000000000e+02,3.699999999999999956e-01,1.010000000000000064e-01,3.114029036980865695e-02,-4.071612936004862515e-01,-6.749277093765715385e-02
1.260152101516723633e+00,1.290000000000000000e+02,3.699999999999999956e-01,1.010000000000000064e-01,3.114029036980865695e-02,-4.071612936004862515e-01,-6.749277093765715385e-02
1.260152101516723633e+00,1.300000000000000000e+02,3.699999999999999956e-01,1.010000000000000064e-01,3.114029036980865695e-02,-4.071612936004862515e-01,-6.749277093765715385e-02
1.292500019073486328e+00,1.310000000000000000e+02,3.830000000000000071e-01,1.059999999999999970e-01,3.750334460787636826e-02,-4.175565795643323419e-01,-7.202235783608972042e-02
1.294692993164062500e+00,1.320000000000000000e+02,3.840000000000000080e-01,1.069999999999999979e-01,3.797017471783959569e-02,-4.182533359298396536e-01,-7.233070140676180204e-02
1.324609994888305664e+00,1.330000000000000000e+02,4.000000000000000222e-01,1.100000000000000006e-01,4.353589526584025066e-02,-4.334545181486084697e-01,-7.808221601891239538e-02
1.324609994888305664e+00,1.340000000000000000e+02,4.000000000000000222e-01,1.100000000000000006e-01,4.353589526584025066e-02,-4.334545181486084697e-01,-7.808221601891239538e-02
1.324609994888305664e+00,1.350000000000000000e+02,4.000000000000000222e-01,1.100000000000000006e-01,4.353589526584025066e-02,-4.334545181486084697e-01,-7.808221601891239538e-02
1.326796054840087891e+00,1.360000000000000000e+02,4.010000000000000231e-01,1.100000000000000006e-01,4.394789398519308860e-02,-4.345641293247976544e-01,-7.850771989010217611e-02
1.326796054840087891e+00,1.370000000000000000e+02,4.010000000000000231e-01,1.100000000000000006e-01,4.394789398519308860e-02,-4.345641293247976544e-01,-7.850771989010217611e-02
1.356220960617065430e+00,1.380000000000000000e+02,4.149999999999999800e-01,1.140000000000000041e-01,4.463754820037408449e-02,-4.482827400855834421e-01,-7.891303637635221913e-02
1.358510017395019531e+00,1.390000000000000000e+02,4.159999999999999809e-01,1.150000000000000050e-01,4.469164759397774300e-02,-4.493499432918973135e-01,-7.894511936359431548e-02
1.358510017395019531e+00,1.400000000000000000e+02,4.159999999999999809e-01,1.150000000000000050e-01,4.469164759397774300e-02,-4.493499432918973135e-01,-7.894511936359431548e-02
1.358510017395019531e+00,1.410000000000000000e+02,4.159999999999999809e-01,1.150000000000000050e-01,4.469164759397774300e-02,-4.493499432918973135e-01,-7.894511936359431548e-02
1.388065099716186523e+00,1.420000000000000000e+02,4.309999999999999942e-01,1.179999999999999938e-01,3.868598844807797504e-02,-4.640380298458864905e-01,-7.961779713523221835e-02
1.419796943664550781e+00,1.430000000000000000e+02,4.460000000000000075e-01,1.229999999999999982e-01,4.496554259262106057e-02,-4.735707355604700797e-01,-8.148621498997733748e-02
1.419796943664550781e+00,1.440000000000000000e+02,4.460000000000000075e-01,1.229999999999999982e-01,4.496554259262106057e-02,-4.735707355604700797e-01,-8.148621498997733748e-02
1.422194957733154297e+00,1.450000000000000000e+02,4.480000000000000093e-01,1.239999999999999991e-01,4.552183149147787794e-02,-4.742516298385968665e-01,-8.163806968216287541e-02
1.422194957733154297e+00,1.460000000000000000e+02,4.480000000000000093e-01,1.239999999999999991e-01,4.552183149147787794e-02,-4.742516298385968665e-01,-8.163806968216287541e-02
1.422194957733154297e+00,1.470000000000000000e+02,4.480000000000000093e-01,1.239999999999999991e-01,4.552183149147787794e-02,-4.742516298385968665e-01,-8.163806968216287541e-02
1.422194957733154297e+00,1.480000000000000000e+02,4.480000000000000093e-01,1.239999999999999991e-01,4.552183149147787794e-02,-4.742516298385968665e-01,-8.163806968216287541e-02
1.451488018035888672e+00,1.490000000000000000e+02,4.630000000000000226e-01,1.280000000000000027e-01,5.006074127912859412e-02,-4.855449966019960151e-01,-8.420481937640192371e-02
1.482903003692626953e+00,1.500000000000000000e+02,4.689999999999999725e-01,1.320000000000000062e-01,4.582815970894789370e-02,-4.923912483736639367e-01,-8.293946578131658476e-02
1.482903003692626953e+00,1.510000000000000000e+02,4.689999999999999725e-01,1.320000000000000062e-01,4.582815970894789370e-02,-4.923912483736639367e-01,-8.293946578131658476e-02
1.482903003692626953e+00,1.520000000000000000e+02,4.689999999999999725e-01,1.320000000000000062e-01,4.582815970894789370e-02,-4.923912483736639367e-01,-8.293946578131658476e-02
1.484918117523193359e+00,1.530000000000000000e+02,4.699999999999999734e-01,1.330000000000000071e-01,4.550985478347998464e-02,-4.928037566056611696e-01,-8.283657675146824384e-02
1.515243053436279297e+00,1.540000000000000000e+02,4.839999999999999858e-01,1.370000000000000107e-01,4.512325576649803272e-02,-5.020330003974454725e-01,-8.471852436107885076e-02
1.547486066818237305e+00,1.550000000000000000e+02,5.020000000000000018e-01,1.400000000000000133e-01,4.910483864426823386e-02,-5.236767918021176804e-01,-8.973452476556111057e-02
1.547486066818237305e+00,1.560000000000000000e+02,5.020000000000000018e-01,1.400000000000000133e-01,4.910483864426823386e-02,-5.236767918021176804e-01,-8.973452476556111057e-02
1.547486066818237305e+00,1.570000000000000000e+02,5.020000000000000018e-01,1.400000000000000133e-01,4.910483864426823386e-02,-5.236767918021176804e-01,-8.973452476556111057e-02
1.549878120422363281e+00,1.580000000000000000e+02,5.030000000000000027e-01,1.400000000000000133e-01,4.943097539786877465e-02,-5.253454435607700646e-01,-9.012957049295014511e-02
1.579448938369750977e+00,1.590000000000000000e+02,5.170000000000000151e-01,1.449999999999999900e-01,5.320432840453495626e-02,-5.334041436354988175e-01,-9.473042528129417550e-02
1.579448938369750977e+00,1.600000000000000000e+02,5.170000000000000151e-01,1.449999999999999900e-01,5.320432840453495626e-02,-5.334041436354988175e-01,-9.473042528129417550e-02
1.581784009933471680e+00,1.610000000000000000e+02,5.190000000000000169e-01,1.449999999999999900e-01,5.350489090305612927e-02,-5.340398609818118869e-01,-9.509616937540052439e-02
1.611212968826293945e+00,1.620000000000000000e+02,5.340000000000000302e-01,1.489999999999999936e-01,5.430398753562721420e-02,-5.449955212278227989e-01,-9.763280863156269251e-02
