%runtime,%label
3.893850000000000033e+00,0.000000000000000000e+00
2.256870000000000154e+00,0.000000000000000000e+00
3.931999999999999940e+00,0.000000000000000000e+00
2.236130000000000173e+00,0.000000000000000000e+00
4.122969999999999580e+00,0.000000000000000000e+00
3.926989999999999981e+00,0.000000000000000000e+00
3.813029999999999919e+00,0.000000000000000000e+00
3.904819999999999958e+00,0.000000000000000000e+00
3.952980000000000160e+00,0.000000000000000000e+00
2.159829999999999917e+00,0.000000000000000000e+00
3.849979999999999958e+00,0.000000000000000000e+00
3.916030000000000122e+00,0.000000000000000000e+00
3.808980000000000032e+00,0.000000000000000000e+00
3.954889999999999795e+00,0.000000000000000000e+00
3.978969999999999896e+00,0.000000000000000000e+00
3.897909999999999986e+00,0.000000000000000000e+00
3.958940000000000126e+00,0.000000000000000000e+00
4.003999999999999559e+00,0.000000000000000000e+00
4.112009999999999721e+00,0.000000000000000000e+00
2.318859999999999921e+00,0.000000000000000000e+00
3.872160000000000046e+00,0.000000000000000000e+00
3.907919999999999838e+00,0.000000000000000000e+00
3.944869999999999877e+00,0.000000000000000000e+00
3.840920000000000112e+00,0.000000000000000000e+00
3.804920000000000080e+00,0.000000000000000000e+00
3.735069999999999890e+00,0.000000000000000000e+00
3.867859999999999854e+00,0.000000000000000000e+00
3.761050000000000004e+00,0.000000000000000000e+00
3.930089999999999861e+00,0.000000000000000000e+00
3.831859999999999822e+00,0.000000000000000000e+00
3.883119999999999905e+00,0.000000000000000000e+00
3.572940000000000005e+00,0.000000000000000000e+00
3.794189999999999952e+00,0.000000000000000000e+00
2.233029999999999848e+00,0.000000000000000000e+00
3.962040000000000006e+00,0.000000000000000000e+00
3.854039999999999910e+00,0.000000000000000000e+00
3.967999999999999972e+00,0.000000000000000000e+00
3.744130000000000180e+00,0.000000000000000000e+00
3.738160000000000149e+00,0.000000000000000000e+00
3.946070000000000189e+00,0.000000000000000000e+00
4.011870000000000047e+00,0.000000000000000000e+00
3.772019999999999929e+00,0.000000000000000000e+00
3.845930000000000071e+00,0.000000000000000000e+00
3.834010000000000140e+00,0.000000000000000000e+00
3.884079999999999977e+00,0.000000000000000000e+00
3.940819999999999990e+00,0.000000000000000000e+00
3.978009999999999824e+00,0.000000000000000000e+00
3.750090000000000146e+00,0.000000000000000000e+00
3.967999999999999972e+00,0.000000000000000000e+00
3.844980000000000064e+00,0.000000000000000000e+00
3.801109999999999989e+00,0.000000000000000000e+00
3.971099999999999852e+00,0.000000000000000000e+00
3.814939999999999998e+00,0.000000000000000000e+00
3.906969999999999832e+00,0.000000000000000000e+00
3.731970000000000010e+00,0.000000000000000000e+00
3.859999999999999876e+00,0.000000000000000000e+00
3.816840000000000011e+00,0.000000000000000000e+00
3.911970000000000169e+00,0.000000000000000000e+00
3.829000000000000181e+00,0.000000000000000000e+00
4.040000000000000036e+00,0.000000000000000000e+00
3.936049999999999827e+00,0.000000000000000000e+00
3.937009999999999899e+00,0.000000000000000000e+00
3.888129999999999864e+00,0.000000000000000000e+00
3.956080000000000041e+00,0.000000000000000000e+00
3.881930000000000103e+00,0.000000000000000000e+00
3.939869999999999983e+00,0.000000000000000000e+00
4.009960000000000413e+00,0.000000000000000000e+00
1.223799999999999999e+00,0.000000000000000000e+00
4.964109999999999800e+00,0.000000000000000000e+00
1.418830000000000036e+00,0.000000000000000000e+00
1.642940000000000067e+00,0.000000000000000000e+00
3.717179999999999929e+00,0.000000000000000000e+00
3.772969999999999935e+00,0.000000000000000000e+00
3.813029999999999919e+00,0.000000000000000000e+00
3.824949999999999850e+00,0.000000000000000000e+00
3.827809999999999935e+00,0.000000000000000000e+00
3.806109999999999882e+00,0.000000000000000000e+00
3.895999999999999908e+00,0.000000000000000000e+00
3.624919999999999920e+00,0.000000000000000000e+00
3.759149999999999991e+00,0.000000000000000000e+00
3.934860000000000024e+00,0.000000000000000000e+00
3.957030000000000047e+00,0.000000000000000000e+00
3.957030000000000047e+00,0.000000000000000000e+00
3.895039999999999836e+00,0.000000000000000000e+00
3.907919999999999838e+00,0.000000000000000000e+00
3.916030000000000122e+00,0.000000000000000000e+00
3.921030000000000015e+00,0.000000000000000000e+00
3.895039999999999836e+00,0.000000000000000000e+00
3.928900000000000059e+00,0.000000000000000000e+00
3.892900000000000027e+00,0.000000000000000000e+00
3.993990000000000151e+00,0.000000000000000000e+00
3.964900000000000091e+00,0.000000000000000000e+00
3.926039999999999974e+00,0.000000000000000000e+00
3.818039999999999878e+00,0.000000000000000000e+00
3.869060000000000166e+00,0.000000000000000000e+00
3.952030000000000154e+00,0.000000000000000000e+00
3.966089999999999893e+00,0.000000000000000000e+00
3.967999999999999972e+00,0.000000000000000000e+00
3.787990000000000190e+00,0.000000000000000000e+00
3.871919999999999806e+00,0.000000000000000000e+00
3.946070000000000189e+00,0.000000000000000000e+00
4.031179999999999986e+00,0.000000000000000000e+00
3.920790000000000219e+00,0.000000000000000000e+00
3.881219999999999892e+00,0.000000000000000000e+00
3.912929999999999797e+00,0.000000000000000000e+00
3.885029999999999983e+00,0.000000000000000000e+00
3.949879999999999836e+00,0.000000000000000000e+00
2.981899999999999995e+00,0.000000000000000000e+00
3.870960000000000178e+00,0.000000000000000000e+00
3.931049999999999933e+00,0.000000000000000000e+00
3.906010000000000204e+00,0.000000000000000000e+00
3.810169999999999835e+00,0.000000000000000000e+00
3.784889999999999866e+00,0.000000000000000000e+00
4.009960000000000413e+00,0.000000000000000000e+00
3.802059999999999995e+00,0.000000000000000000e+00
3.881930000000000103e+00,0.000000000000000000e+00
3.928900000000000059e+00,0.000000000000000000e+00
3.916030000000000122e+00,0.000000000000000000e+00
4.099849999999999994e+00,0.000000000000000000e+00
3.927950000000000053e+00,0.000000000000000000e+00
3.750090000000000146e+00,0.000000000000000000e+00
3.914120000000000044e+00,0.000000000000000000e+00
3.736969999999999903e+00,0.000000000000000000e+00
3.855939999999999923e+00,0.000000000000000000e+00
3.906010000000000204e+00,0.000000000000000000e+00
3.828050000000000175e+00,0.000000000000000000e+00
3.911970000000000169e+00,0.000000000000000000e+00
2.557040000000000202e+00,0.000000000000000000e+00
3.043169999999999931e+00,0.000000000000000000e+00
3.935099999999999820e+00,0.000000000000000000e+00
3.709080000000000155e+00,0.000000000000000000e+00
3.967049999999999965e+00,0.000000000000000000e+00
3.823999999999999844e+00,0.000000000000000000e+00
3.918890000000000207e+00,0.000000000000000000e+00
3.916980000000000128e+00,0.000000000000000000e+00
3.937009999999999899e+00,0.000000000000000000e+00
3.874060000000000059e+00,0.000000000000000000e+00
4.034040000000000070e+00,0.000000000000000000e+00
3.928179999999999783e+00,0.000000000000000000e+00
3.993990000000000151e+00,0.000000000000000000e+00
3.871919999999999806e+00,0.000000000000000000e+00
3.892180000000000195e+00,0.000000000000000000e+00
4.136090000000000266e+00,0.000000000000000000e+00
3.799920000000000186e+00,0.000000000000000000e+00
3.551959999999999784e+00,0.000000000000000000e+00
3.777029999999999887e+00,0.000000000000000000e+00
3.765109999999999957e+00,0.000000000000000000e+00
3.789899999999999824e+00,0.000000000000000000e+00
1.695160000000000000e+00,0.000000000000000000e+00
4.189969999999999750e+00,0.000000000000000000e+00
4.033089999999999620e+00,0.000000000000000000e+00
3.706929999999999836e+00,0.000000000000000000e+00
4.056930000000000369e+00,0.000000000000000000e+00
3.840209999999999901e+00,0.000000000000000000e+00
3.983019999999999783e+00,0.000000000000000000e+00
3.694770000000000110e+00,0.000000000000000000e+00
3.937009999999999899e+00,0.000000000000000000e+00
3.957030000000000047e+00,0.000000000000000000e+00
3.793000000000000149e+00,0.000000000000000000e+00
3.926989999999999981e+00,0.000000000000000000e+00
3.839970000000000105e+00,0.000000000000000000e+00
3.969910000000000050e+00,0.000000000000000000e+00
3.839020000000000099e+00,0.000000000000000000e+00
3.847119999999999873e+00,0.000000000000000000e+00
3.487109999999999932e+00,0.000000000000000000e+00
3.976820000000000022e+00,0.000000000000000000e+00
3.854989999999999917e+00,0.000000000000000000e+00
4.022120000000000140e+00,0.000000000000000000e+00
3.925089999999999968e+00,0.000000000000000000e+00
3.890039999999999942e+00,0.000000000000000000e+00
3.422019999999999840e+00,0.000000000000000000e+00
3.801109999999999989e+00,0.000000000000000000e+00
4.013060000000000294e+00,0.000000000000000000e+00
3.767970000000000041e+00,0.000000000000000000e+00
3.988980000000000192e+00,0.000000000000000000e+00
3.926989999999999981e+00,0.000000000000000000e+00
3.996129999999999960e+00,0.000000000000000000e+00
3.970860000000000056e+00,0.000000000000000000e+00
3.967999999999999972e+00,0.000000000000000000e+00
4.078149999999999942e+00,0.000000000000000000e+00
3.827100000000000168e+00,0.000000000000000000e+00
3.873829999999999885e+00,0.000000000000000000e+00
3.948209999999999997e+00,0.000000000000000000e+00
3.697159999999999780e+00,0.000000000000000000e+00
3.559109999999999996e+00,0.000000000000000000e+00
3.807069999999999954e+00,0.000000000000000000e+00
3.876920000000000144e+00,0.000000000000000000e+00
3.902909999999999879e+00,0.000000000000000000e+00
4.197119999999999962e+00,0.000000000000000000e+00
3.061059999999999892e+00,0.000000000000000000e+00
3.980879999999999974e+00,0.000000000000000000e+00
3.483060000000000045e+00,0.000000000000000000e+00
3.754140000000000033e+00,0.000000000000000000e+00
3.885029999999999983e+00,0.000000000000000000e+00
3.667829999999999924e+00,0.000000000000000000e+00
3.899099999999999788e+00,0.000000000000000000e+00
3.794909999999999783e+00,0.000000000000000000e+00
3.876920000000000144e+00,0.000000000000000000e+00
3.886940000000000062e+00,0.000000000000000000e+00
3.906969999999999832e+00,0.000000000000000000e+00
3.731009999999999938e+00,0.000000000000000000e+00
3.919119999999999937e+00,0.000000000000000000e+00
4.006859999999999644e+00,0.000000000000000000e+00
3.932949999999999946e+00,0.000000000000000000e+00
3.922940000000000094e+00,0.000000000000000000e+00
3.916030000000000122e+00,0.000000000000000000e+00
4.009960000000000413e+00,0.000000000000000000e+00
3.847840000000000149e+00,0.000000000000000000e+00
3.746030000000000193e+00,0.000000000000000000e+00
3.804920000000000080e+00,0.000000000000000000e+00
3.892180000000000195e+00,0.000000000000000000e+00
3.854039999999999910e+00,0.000000000000000000e+00
4.011870000000000047e+00,0.000000000000000000e+00
3.782029999999999781e+00,0.000000000000000000e+00
3.584150000000000169e+00,0.000000000000000000e+00
3.964900000000000091e+00,0.000000000000000000e+00
3.960850000000000204e+00,0.000000000000000000e+00
3.771069999999999922e+00,0.000000000000000000e+00
3.751990000000000158e+00,0.000000000000000000e+00
4.092220000000000191e+00,0.000000000000000000e+00
1.734019999999999895e+00,0.000000000000000000e+00
3.850940000000000030e+00,0.000000000000000000e+00
3.792050000000000143e+00,0.000000000000000000e+00
3.863809999999999967e+00,0.000000000000000000e+00
3.966810000000000169e+00,0.000000000000000000e+00
3.798010000000000108e+00,0.000000000000000000e+00
3.993990000000000151e+00,0.000000000000000000e+00
3.981829999999999981e+00,0.000000000000000000e+00
4.044059999999999988e+00,0.000000000000000000e+00
3.827100000000000168e+00,0.000000000000000000e+00
4.071950000000000180e+00,0.000000000000000000e+00
3.842119999999999980e+00,0.000000000000000000e+00
3.917930000000000135e+00,0.000000000000000000e+00
3.882880000000000109e+00,0.000000000000000000e+00
3.971099999999999852e+00,0.000000000000000000e+00
3.924850000000000172e+00,0.000000000000000000e+00
4.056930000000000369e+00,0.000000000000000000e+00
3.964900000000000091e+00,0.000000000000000000e+00
3.931049999999999933e+00,0.000000000000000000e+00
3.865000000000000213e+00,0.000000000000000000e+00
3.842119999999999980e+00,0.000000000000000000e+00
3.935099999999999820e+00,0.000000000000000000e+00
3.922219999999999818e+00,0.000000000000000000e+00
3.890039999999999942e+00,0.000000000000000000e+00
3.792050000000000143e+00,0.000000000000000000e+00
2.984999999999999876e+00,0.000000000000000000e+00
4.200940000000000119e+00,0.000000000000000000e+00
3.954889999999999795e+00,0.000000000000000000e+00
3.731009999999999938e+00,0.000000000000000000e+00
3.466130000000000155e+00,0.000000000000000000e+00
3.835920000000000218e+00,0.000000000000000000e+00
4.006859999999999644e+00,0.000000000000000000e+00
4.032140000000000057e+00,0.000000000000000000e+00
3.798960000000000115e+00,0.000000000000000000e+00
3.932949999999999946e+00,0.000000000000000000e+00
3.951070000000000082e+00,0.000000000000000000e+00
3.937959999999999905e+00,0.000000000000000000e+00
3.852129999999999832e+00,0.000000000000000000e+00
4.061939999999999884e+00,0.000000000000000000e+00
2.439020000000000188e+00,0.000000000000000000e+00
3.726960000000000051e+00,0.000000000000000000e+00
3.973009999999999931e+00,0.000000000000000000e+00
3.807069999999999954e+00,0.000000000000000000e+00
3.751990000000000158e+00,0.000000000000000000e+00
3.894810000000000105e+00,0.000000000000000000e+00
3.829000000000000181e+00,0.000000000000000000e+00
3.988030000000000186e+00,0.000000000000000000e+00
1.578089999999999993e+00,0.000000000000000000e+00
4.090069999999999872e+00,0.000000000000000000e+00
3.793000000000000149e+00,0.000000000000000000e+00
3.818039999999999878e+00,0.000000000000000000e+00
3.926039999999999974e+00,0.000000000000000000e+00
3.837110000000000021e+00,0.000000000000000000e+00
3.942969999999999864e+00,0.000000000000000000e+00
3.957030000000000047e+00,0.000000000000000000e+00
3.797050000000000036e+00,0.000000000000000000e+00
3.818989999999999885e+00,0.000000000000000000e+00
3.880020000000000024e+00,0.000000000000000000e+00
3.903869999999999951e+00,0.000000000000000000e+00
3.960850000000000204e+00,0.000000000000000000e+00
4.001140000000000363e+00,0.000000000000000000e+00
3.818989999999999885e+00,0.000000000000000000e+00
3.736969999999999903e+00,0.000000000000000000e+00
3.578899999999999970e+00,0.000000000000000000e+00
3.478050000000000086e+00,0.000000000000000000e+00
3.861899999999999888e+00,0.000000000000000000e+00
3.826140000000000096e+00,0.000000000000000000e+00
3.887890000000000068e+00,0.000000000000000000e+00
4.006859999999999644e+00,0.000000000000000000e+00
3.931999999999999940e+00,0.000000000000000000e+00
3.783939999999999859e+00,0.000000000000000000e+00
3.758910000000000196e+00,0.000000000000000000e+00
3.906010000000000204e+00,0.000000000000000000e+00
3.847119999999999873e+00,0.000000000000000000e+00
3.952980000000000160e+00,0.000000000000000000e+00
3.996129999999999960e+00,0.000000000000000000e+00
3.942009999999999792e+00,0.000000000000000000e+00
3.958940000000000126e+00,0.000000000000000000e+00
3.835920000000000218e+00,0.000000000000000000e+00
3.771069999999999922e+00,0.000000000000000000e+00
3.758910000000000196e+00,0.000000000000000000e+00
3.844019999999999992e+00,0.000000000000000000e+00
3.787990000000000190e+00,0.000000000000000000e+00
3.705020000000000202e+00,0.000000000000000000e+00
4.082200000000000273e+00,0.000000000000000000e+00
3.937959999999999905e+00,0.000000000000000000e+00
3.906969999999999832e+00,0.000000000000000000e+00
3.958940000000000126e+00,0.000000000000000000e+00
3.804920000000000080e+00,0.000000000000000000e+00
4.093169999999999753e+00,0.000000000000000000e+00
3.731970000000000010e+00,0.000000000000000000e+00
3.762960000000000083e+00,0.000000000000000000e+00
3.931049999999999933e+00,0.000000000000000000e+00
3.854039999999999910e+00,0.000000000000000000e+00
3.784889999999999866e+00,0.000000000000000000e+00
3.989930000000000199e+00,0.000000000000000000e+00
3.926989999999999981e+00,0.000000000000000000e+00
3.942009999999999792e+00,0.000000000000000000e+00
3.756050000000000111e+00,0.000000000000000000e+00
3.939869999999999983e+00,0.000000000000000000e+00
3.787990000000000190e+00,0.000000000000000000e+00
3.830189999999999984e+00,0.000000000000000000e+00
3.884790000000000187e+00,0.000000000000000000e+00
3.859999999999999876e+00,0.000000000000000000e+00
3.831150000000000055e+00,0.000000000000000000e+00
3.879070000000000018e+00,0.000000000000000000e+00
3.906010000000000204e+00,0.000000000000000000e+00
3.982779999999999987e+00,0.000000000000000000e+00
3.925089999999999968e+00,0.000000000000000000e+00
3.958940000000000126e+00,0.000000000000000000e+00
4.009009999999999962e+00,0.000000000000000000e+00
