x, y, z, roll, pitch, yaw, time, iteration
9.797616958618164062e+00,9.782095909118652344e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223105197962444768e-01,1.929989790916442871e+01,3.850000000000000000e+02
9.799661636352539062e+00,9.784296989440917969e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223105197962444768e-01,1.934983086585998535e+01,3.860000000000000000e+02
9.801685333251953125e+00,9.786476135253906250e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223105197962444768e-01,1.939972996711730957e+01,3.870000000000000000e+02
9.801685333251953125e+00,9.786476135253906250e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223105197962444768e-01,1.944975090026855469e+01,3.880000000000000000e+02
9.805671691894531250e+00,9.790768623352050781e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223109499006757694e-01,1.949975299835205078e+01,3.890000000000000000e+02
9.807654380798339844e+00,9.792903900146484375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223111614564188043e-01,1.954989004135131836e+01,3.900000000000000000e+02
9.809597969055175781e+00,9.794996261596679688e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223111614564188043e-01,1.959990286827087402e+01,3.910000000000000000e+02
9.811521530151367188e+00,9.797067642211914062e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223107859891600757e-01,1.965003490447998047e+01,3.920000000000000000e+02
9.815310478210449219e+00,9.801147460937500000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223101989661530942e-01,1.969990205764770508e+01,3.930000000000000000e+02
9.815310478210449219e+00,9.801147460937500000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223101989661530942e-01,1.974973797798156738e+01,3.940000000000000000e+02
9.817157745361328125e+00,9.803135871887207031e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223098234988727162e-01,1.979999995231628418e+01,3.950000000000000000e+02
9.819005012512207031e+00,9.805124282836914062e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223094550246208279e-01,1.984966206550598145e+01,3.960000000000000000e+02
9.819005012512207031e+00,9.805124282836914062e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223094550246208279e-01,1.989980697631835938e+01,3.970000000000000000e+02
9.824453353881835938e+00,9.810989379882812500e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223098781360580478e-01,1.994970488548278809e+01,3.980000000000000000e+02
9.824453353881835938e+00,9.810989379882812500e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.223098781360580478e-01,1.999998807907104492e+01,3.990000000000000000e+02
1.414213627576828003e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.370265090020341969e-01,4.979801177978515625e-02,0.000000000000000000e+00
2.815171182155609131e-01,1.931789144873619080e-02,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.740530238853364220e-01,9.986090660095214844e-02,1.000000000000000000e+00
4.167016446590423584e-01,5.732185021042823792e-02,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,3.882432315089022201e-01,1.498889923095703125e-01,2.000000000000000000e+00
5.456402897834777832e-01,1.100581288337707520e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.794343999097302467e-01,1.998319625854492188e-01,3.000000000000000000e+00
6.681640148162841797e-01,1.737572550773620605e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.514249705029121706e-01,2.500228881835937500e-01,4.000000000000000000e+00
7.847040295600891113e-01,2.454372346401214600e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.080622417073808794e-01,2.997498512268066406e-01,5.000000000000000000e+00
7.847040295600891113e-01,2.454372346401214600e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.080622417073808794e-01,3.498718738555908203e-01,6.000000000000000000e+00
1.106256246566772461e+00,4.894935786724090576e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.224030143756560163e-01,3.998310565948486328e-01,7.000000000000000000e+00
1.106256246566772461e+00,4.894935786724090576e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.224030143756560163e-01,4.500448703765869141e-01,8.000000000000000000e+00
1.203942775726318359e+00,5.755875706672668457e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.378323295969434481e-01,5.000119209289550781e-01,9.000000000000000000e+00
1.300289392471313477e+00,6.631785035133361816e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.532616679300887519e-01,5.500390529632568359e-01,1.000000000000000000e+01
1.486297130584716797e+00,8.398335576057434082e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.761194944397786788e-01,5.998680591583251953e-01,1.100000000000000000e+01
1.486297130584716797e+00,8.398335576057434082e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.761194944397786788e-01,6.500489711761474609e-01,1.200000000000000000e+01
1.664256453514099121e+00,1.015579462051391602e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.882032354482785275e-01,6.998128890991210938e-01,1.300000000000000000e+01
1.664256453514099121e+00,1.015579462051391602e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.882032354482785275e-01,7.499680519104003906e-01,1.400000000000000000e+01
1.664256453514099121e+00,1.015579462051391602e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.882032354482785275e-01,7.998309135437011719e-01,1.500000000000000000e+01
1.836760997772216797e+00,1.189716696739196777e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.958233873662020619e-01,8.498489856719970703e-01,1.600000000000000000e+01
1.922514319419860840e+00,1.277276992797851562e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.996334858430885761e-01,9.000868797302246094e-01,1.700000000000000000e+01
2.088886260986328125e+00,1.448849558830261230e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.035084997511339200e-01,9.498219490051269531e-01,1.800000000000000000e+01
2.088886260986328125e+00,1.448849558830261230e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.035084997511339200e-01,1.000074863433837891e+00,1.900000000000000000e+01
2.250566244125366211e+00,1.616607546806335449e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.048581959256443374e-01,1.049995899200439453e+00,2.000000000000000000e+01
2.250566244125366211e+00,1.616607546806335449e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.048581959256443374e-01,1.099989891052246094e+00,2.100000000000000000e+01
2.408828735351562500e+00,1.781188726425170898e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.052937717866615053e-01,1.149981975555419922e+00,2.200000000000000000e+01
2.408828735351562500e+00,1.781188726425170898e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.052937717866615053e-01,1.199753999710083008e+00,2.300000000000000000e+01
2.408828735351562500e+00,1.781188726425170898e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.052937717866615053e-01,1.249933004379272461e+00,2.400000000000000000e+01
2.563881397247314453e+00,1.942522644996643066e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.051159067169360029e-01,1.299867868423461914e+00,2.500000000000000000e+01
2.563881397247314453e+00,1.942522644996643066e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.051159067169360029e-01,1.349869966506958008e+00,2.600000000000000000e+01
2.793428897857666016e+00,2.181230783462524414e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.044363944370626074e-01,1.399862051010131836e+00,2.700000000000000000e+01
2.793428897857666016e+00,2.181230783462524414e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.044363944370626074e-01,1.449988842010498047e+00,2.800000000000000000e+01
2.867172956466674805e+00,2.257837533950805664e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.038890714497127776e-01,1.499902963638305664e+00,2.900000000000000000e+01
3.014048814773559570e+00,2.410164833068847656e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.027662953225662701e-01,1.549803972244262695e+00,3.000000000000000000e+01
3.014048814773559570e+00,2.410164833068847656e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.027662953225662701e-01,1.600079059600830078e+00,3.100000000000000000e+01
3.085712432861328125e+00,2.484362125396728516e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.021350233318003120e-01,1.650007963180541992e+00,3.200000000000000000e+01
3.157423019409179688e+00,2.558514118194580078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.015037978975363409e-01,1.699887037277221680e+00,3.300000000000000000e+01
3.157423019409179688e+00,2.558514118194580078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.015037978975363409e-01,1.750088930130004883e+00,3.400000000000000000e+01
3.157423019409179688e+00,2.558514118194580078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.015037978975363409e-01,1.800008058547973633e+00,3.500000000000000000e+01
3.369250059127807617e+00,2.776992559432983398e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.995295800651236462e-01,1.849766016006469727e+00,3.600000000000000000e+01
3.439715862274169922e+00,2.849478721618652344e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.988657603234450288e-01,1.900007963180541992e+00,3.700000000000000000e+01
3.575844287872314453e+00,2.989225864410400391e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.974379220475446006e-01,1.949859857559204102e+00,3.800000000000000000e+01
3.575844287872314453e+00,2.989225864410400391e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.974379220475446006e-01,1.999891996383666992e+00,3.900000000000000000e+01
3.642268657684326172e+00,3.057269096374511719e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.967047068630962459e-01,2.050005912780761719e+00,4.000000000000000000e+01
3.708742856979370117e+00,3.125263690948486328e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.959714367476222741e-01,2.099804878234863281e+00,4.100000000000000000e+01
3.708742856979370117e+00,3.125263690948486328e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.959714367476222741e-01,2.150022983551025391e+00,4.200000000000000000e+01
3.839844942092895508e+00,3.259070158004760742e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.944984628052207398e-01,2.199795961380004883e+00,4.300000000000000000e+01
3.839844942092895508e+00,3.259070158004760742e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.944984628052207398e-01,2.249855995178222656e+00,4.400000000000000000e+01
3.905137062072753906e+00,3.325561761856079102e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.937602710602218448e-01,2.300040006637573242e+00,4.500000000000000000e+01
4.033242702484130859e+00,3.455730915069580078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.922707945851518163e-01,2.350014925003051758e+00,4.600000000000000000e+01
4.096714019775390625e+00,3.520080804824829102e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.915208303400790291e-01,2.399982929229736328e+00,4.700000000000000000e+01
4.158951282501220703e+00,3.583084821701049805e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.907630074512848051e-01,2.450054883956909180e+00,4.800000000000000000e+01
4.220601081848144531e+00,3.645399570465087891e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.900008840841786784e-01,2.500030040740966797e+00,4.900000000000000000e+01
4.281675338745117188e+00,3.707038640975952148e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.892365507976115691e-01,2.549746036529541016e+00,5.000000000000000000e+01
4.281675338745117188e+00,3.707038640975952148e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.892365507976115691e-01,2.600152015686035156e+00,5.100000000000000000e+01
4.402120113372802734e+00,3.828319072723388672e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.877026022442951136e-01,2.649792909622192383e+00,5.200000000000000000e+01
4.462106704711914062e+00,3.888582706451416016e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.869346737632548772e-01,2.699988842010498047e+00,5.300000000000000000e+01
4.520933628082275391e+00,3.947590827941894531e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.861626091496786151e-01,2.749830007553100586e+00,5.400000000000000000e+01
4.579205989837646484e+00,4.005952358245849609e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.853866380092180410e-01,2.800027847290039062e+00,5.500000000000000000e+01
4.636935234069824219e+00,4.063680171966552734e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.846083918609817465e-01,2.850079059600830078e+00,5.600000000000000000e+01
4.694126605987548828e+00,4.120780944824218750e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.838281003376381673e-01,2.899842977523803711e+00,5.700000000000000000e+01
4.750784873962402344e+00,4.177261829376220703e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.830457993273283179e-01,2.950029850006103516e+00,5.800000000000000000e+01
4.806915283203125000e+00,4.233129024505615234e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.822611868997373374e-01,2.999791860580444336e+00,5.900000000000000000e+01
4.806915283203125000e+00,4.233129024505615234e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.822611868997373374e-01,3.049993038177490234e+00,6.000000000000000000e+01
4.917613029479980469e+00,4.343047618865966797e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.806847132646232978e-01,3.099735021591186523e+00,6.100000000000000000e+01
4.972745895385742188e+00,4.397663116455078125e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.798952637715623748e-01,3.149997949600219727e+00,6.200000000000000000e+01
5.026814460754394531e+00,4.451139926910400391e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.791007241258939287e-01,3.199969053268432617e+00,6.300000000000000000e+01
5.080374240875244141e+00,4.504029273986816406e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.783018819333714644e-01,3.250040054321289062e+00,6.400000000000000000e+01
5.186003684997558594e+00,4.608087062835693359e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.766963144670578911e-01,3.299962043762207031e+00,6.500000000000000000e+01
5.186003684997558594e+00,4.608087062835693359e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.766963144670578911e-01,3.350092887878417969e+00,6.600000000000000000e+01
5.237557888031005859e+00,4.658751487731933594e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.758873972482687176e-01,3.399945974349975586e+00,6.700000000000000000e+01
5.289153099060058594e+00,4.709374427795410156e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.750785049236595947e-01,3.449741840362548828e+00,6.800000000000000000e+01
5.289153099060058594e+00,4.709374427795410156e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.750785049236595947e-01,3.499881982803344727e+00,6.900000000000000000e+01
5.441605567932128906e+00,4.858471393585205078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.726447445671997816e-01,3.549741983413696289e+00,7.000000000000000000e+01
5.441605567932128906e+00,4.858471393585205078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.726447445671997816e-01,3.599885940551757812e+00,7.100000000000000000e+01
5.490808486938476562e+00,4.906435012817382812e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.718212714843213362e-01,3.650022029876708984e+00,7.200000000000000000e+01
5.540050983428955078e+00,4.954358100891113281e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.709977673861289071e-01,3.699976921081542969e+00,7.300000000000000000e+01
5.637178897857666016e+00,5.048650264739990234e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.693466135887796487e-01,3.749984979629516602e+00,7.400000000000000000e+01
5.637178897857666016e+00,5.048650264739990234e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.693466135887796487e-01,3.799893856048583984e+00,7.500000000000000000e+01
5.732030391693115234e+00,5.140428543090820312e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.676796713567292096e-01,3.849822998046875000e+00,7.600000000000000000e+01
5.732030391693115234e+00,5.140428543090820312e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.676796713567292096e-01,3.900051832199096680e+00,7.700000000000000000e+01
5.732030391693115234e+00,5.140428543090820312e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.676796713567292096e-01,3.950037002563476562e+00,7.800000000000000000e+01
5.825140953063964844e+00,5.230221748352050781e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.660040775743971464e-01,3.999971866607666016e+00,7.900000000000000000e+01
5.825140953063964844e+00,5.230221748352050781e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.660040775743971464e-01,4.050052881240844727e+00,8.000000000000000000e+01
5.917472362518310547e+00,5.318965911865234375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.643235402478683049e-01,4.099891901016235352e+00,8.100000000000000000e+01
5.917472362518310547e+00,5.318965911865234375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.643235402478683049e-01,4.150022029876708984e+00,8.200000000000000000e+01
6.008100986480712891e+00,5.405780315399169922e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.626283614793268884e-01,4.199908018112182617e+00,8.300000000000000000e+01
6.097050189971923828e+00,5.490696430206298828e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.609141577720992533e-01,4.249740839004516602e+00,8.400000000000000000e+01
6.097050189971923828e+00,5.490696430206298828e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.609141577720992533e-01,4.299993038177490234e+00,8.500000000000000000e+01
6.140240192413330078e+00,5.531821727752685547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.600434253272626561e-01,4.349716901779174805e+00,8.600000000000000000e+01
6.140240192413330078e+00,5.531821727752685547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.600434253272626561e-01,4.400138854980468750e+00,8.700000000000000000e+01
6.226296901702880859e+00,5.613550662994384766e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.583014837049403267e-01,4.449758052825927734e+00,8.800000000000000000e+01
6.226296901702880859e+00,5.613550662994384766e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.583014837049403267e-01,4.499897956848144531e+00,8.900000000000000000e+01
6.353285789489746094e+00,5.733628749847412109e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.556759987997283545e-01,4.550040006637573242e+00,9.000000000000000000e+01
6.353285789489746094e+00,5.733628749847412109e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.556759987997283545e-01,4.599999904632568359e+00,9.100000000000000000e+01
6.394134044647216797e+00,5.772118568420410156e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.547838900236212289e-01,4.650064945220947266e+00,9.200000000000000000e+01
6.435016632080078125e+00,5.810571670532226562e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.538918346486506161e-01,4.700157880783081055e+00,9.300000000000000000e+01
6.475526809692382812e+00,5.848606586456298828e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.529992250446868596e-01,4.750006914138793945e+00,9.400000000000000000e+01
6.515664100646972656e+00,5.886223793029785156e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.521036364519801953e-01,4.800194978713989258e+00,9.500000000000000000e+01
6.555431842803955078e+00,5.923427581787109375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.512046368060426582e-01,4.850044012069702148e+00,9.600000000000000000e+01
6.594833374023437500e+00,5.960222721099853516e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.503019048885901654e-01,4.900074005126953125e+00,9.700000000000000000e+01
6.633872509002685547e+00,5.996613502502441406e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.493954404636772315e-01,4.950043916702270508e+00,9.800000000000000000e+01
6.710877418518066406e+00,6.068199157714843750e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.475710280771968863e-01,4.999810934066772461e+00,9.900000000000000000e+01
6.710877418518066406e+00,6.068199157714843750e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.475710280771968863e-01,5.049867868423461914e+00,1.000000000000000000e+02
6.786094188690185547e+00,6.137865543365478516e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.457269559530605996e-01,5.100172042846679688e+00,1.010000000000000000e+02
6.786094188690185547e+00,6.137865543365478516e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.457269559530605996e-01,5.149771928787231445e+00,1.020000000000000000e+02
6.823003768920898438e+00,6.171957015991210938e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.447992824132388945e-01,5.199853897094726562e+00,1.030000000000000000e+02
6.859944820404052734e+00,6.206014156341552734e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.438716158800902090e-01,5.249739885330200195e+00,1.040000000000000000e+02
6.859944820404052734e+00,6.206014156341552734e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.438716158800902090e-01,5.299898862838745117e+00,1.050000000000000000e+02
6.932821750640869141e+00,6.273014545440673828e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.420073710879380169e-01,5.349742889404296875e+00,1.060000000000000000e+02
6.969123363494873047e+00,6.306295394897460938e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.410729835051224068e-01,5.399893045425415039e+00,1.070000000000000000e+02
7.004732608795166016e+00,6.338880062103271484e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.401286643452484881e-01,5.449833869934082031e+00,1.080000000000000000e+02
7.040012836456298828e+00,6.371102333068847656e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.391768145940370571e-01,5.500015974044799805e+00,1.090000000000000000e+02
7.074970722198486328e+00,6.402969360351562500e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.382199336747997664e-01,5.550282001495361328e+00,1.100000000000000000e+02
7.109609127044677734e+00,6.434484481811523438e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.372587617209160893e-01,5.599871873855590820e+00,1.110000000000000000e+02
7.143931865692138672e+00,6.465651988983154297e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.362931139415019866e-01,5.649898052215576172e+00,1.120000000000000000e+02
7.177941322326660156e+00,6.496475219726562500e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.353232000319370743e-01,5.699883937835693359e+00,1.130000000000000000e+02
7.177941322326660156e+00,6.496475219726562500e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.353232000319370743e-01,5.749987840652465820e+00,1.140000000000000000e+02
7.245033740997314453e+00,6.557104110717773438e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.333692937520136512e-01,5.799870967864990234e+00,1.150000000000000000e+02
7.278455734252929688e+00,6.587217807769775391e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.323900166494166086e-01,5.849989891052246094e+00,1.160000000000000000e+02
7.311243534088134766e+00,6.616701602935791016e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.314013245249058048e-01,5.899873018264770508e+00,1.170000000000000000e+02
7.343729972839355469e+00,6.645856380462646484e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.304049627829335423e-01,5.950011014938354492e+00,1.180000000000000000e+02
7.407821655273437500e+00,6.703202247619628906e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.283976524093380700e-01,6.000308990478515625e+00,1.190000000000000000e+02
7.407821655273437500e+00,6.703202247619628906e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.283976524093380700e-01,6.050014019012451172e+00,1.200000000000000000e+02
7.470442295074462891e+00,6.759005069732666016e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.263664102202470607e-01,6.100245952606201172e+00,1.210000000000000000e+02
7.470442295074462891e+00,6.759005069732666016e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.263664102202470607e-01,6.149998903274536133e+00,1.220000000000000000e+02
7.470442295074462891e+00,6.759005069732666016e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.263664102202470607e-01,6.199899911880493164e+00,1.230000000000000000e+02
7.531941413879394531e+00,6.813584804534912109e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.243204855564803202e-01,6.249836921691894531e+00,1.240000000000000000e+02
7.562732696533203125e+00,6.840827465057373047e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.232975613722633090e-01,6.300375938415527344e+00,1.250000000000000000e+02
7.592946052551269531e+00,6.867503643035888672e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.222658621376168986e-01,6.349884033203125000e+00,1.260000000000000000e+02
7.622883796691894531e+00,6.893881320953369141e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.212252762628116320e-01,6.399965047836303711e+00,1.270000000000000000e+02
7.681953430175781250e+00,6.945762634277343750e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.191251045329287717e-01,6.449960947036743164e+00,1.280000000000000000e+02
